time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,activity,nextAP,handoverOccured,max_ss,max_rsrp,max_rsrq,diff_in_ss,diff_in_rsrp,diff_in_rsrq
11-21 16:00:46.886,YES,138402617279170,406,34624,850,310410,22,-104,-12,NOVALUE,406.0,0,15,-104,-11,7,0,-1
11-21 16:01:35.046,YES,138403240182721,406,34624,850,310410,23,-102,-10,NOVALUE,406.0,0,17,-101,-13,6,-1,3
11-21 16:02:24.701,YES,138403895073880,406,34624,850,310410,24,-103,-16,NOVALUE,406.0,0,18,-105,-17,6,2,1
11-21 16:03:24.693,YES,138404590701502,406,34624,850,310410,22,-101,-12,NOVALUE,406.0,0,16,-105,-13,6,4,1
11-21 16:08:17.717,YES,138405265849277,406,34624,850,310410,22,-103,-11,NOVALUE,406.0,0,15,-104,-11,7,1,0
11-21 16:12:56.714,YES,138405914720540,406,34624,850,310410,23,-103,-14,NOVALUE,406.0,0,17,-107,-17,6,4,3
11-21 16:12:58.764,YES,138407966067254,406,34624,850,310410,23,-103,-15,NOVALUE,406.0,0,17,-107,-18,6,4,3
11-21 16:15:01.962,YES,138408239427698,406,34624,850,310410,23,-104,-12,NOVALUE,406.0,0,0,-1000,-1000,23,896,988
11-21 16:15:07.685,YES,138409018936995,406,34624,850,310410,24,-103,-13,NOVALUE,406.0,0,0,-1000,-1000,24,897,987
11-21 16:15:09.817,YES,138409527746577,406,34624,850,310410,23,-103,-14,NOVALUE,406.0,0,0,-1000,-1000,23,897,986
11-21 16:15:48.730,YES,138410076144965,406,34624,850,310410,23,-99,-9,NOVALUE,406.0,0,15,-110,-17,8,11,8
11-21 16:18:18.738,YES,138411126394757,406,34624,850,310410,23,-99,-9,NOVALUE,406.0,0,17,-106,-16,6,7,7
11-21 16:18:21.218,YES,138413608906515,406,34624,850,310410,23,-99,-9,NOVALUE,406.0,0,15,-107,-15,8,8,6
11-21 16:18:23.721,YES,138416111677649,406,34624,850,310410,23,-99,-9,NOVALUE,406.0,0,15,-109,-16,8,10,7
11-21 16:18:25.738,YES,138418124489204,406,34624,850,310410,23,-99,-11,NOVALUE,406.0,0,17,-108,-19,6,9,8
11-21 16:18:28.254,YES,138420632619558,406,34624,850,310410,25,-99,-15,NOVALUE,406.0,0,18,-111,-20,7,12,5
11-21 16:18:30.730,YES,138423120203087,406,34624,850,310410,25,-99,-15,NOVALUE,406.0,0,18,-107,-20,7,8,5
11-21 16:18:33.220,YES,138425613565731,406,34624,850,310410,23,-99,-10,NOVALUE,406.0,0,18,-108,-20,5,9,10
11-21 16:18:35.725,YES,138428117850981,406,34624,850,310410,23,-99,-12,NOVALUE,406.0,0,15,-111,-17,8,12,5
11-21 16:18:38.238,YES,138430630610346,406,34624,850,310410,22,-99,-9,NOVALUE,406.0,0,15,-107,-14,7,8,5
11-21 16:21:47.774,YES,138431886318127,406,34624,850,310410,22,-102,-12,NOVALUE,406.0,0,18,-110,-16,4,8,4
11-21 16:22:19.320,YES,138432393174323,406,34624,850,310410,21,-103,-10,NOVALUE,406.0,0,15,-111,-16,6,8,6
11-21 16:22:21.747,YES,138432873580725,406,34624,850,310410,23,-103,-16,NOVALUE,406.0,0,17,-110,-18,6,7,2
11-21 16:22:24.688,YES,138434116717203,406,34624,850,310410,21,-102,-9,NOVALUE,406.0,0,15,-109,-15,6,7,6
11-21 16:22:34.379,YES,138435908872903,406,34624,850,310410,22,-101,-10,NOVALUE,406.0,0,15,-113,-18,7,12,8
11-21 16:23:20.745,YES,138437409829250,406,34624,850,310410,22,-99,-9,NOVALUE,406.0,0,14,-110,-16,8,11,7
11-21 16:24:02.807,YES,138437824477989,406,34624,850,310410,22,-102,-11,NOVALUE,406.0,0,15,-110,-16,7,8,5
11-21 16:27:57.730,YES,138438513342745,406,34624,850,310410,21,-102,-10,NOVALUE,406.0,0,15,-110,-16,6,8,6
11-21 16:28:07.879,YES,138441012393255,406,34624,850,310410,21,-102,-10,NOVALUE,406.0,0,14,-112,-17,7,10,7
11-21 16:30:01.722,YES,138442065991745,406,34624,850,310410,21,-102,-11,NOVALUE,406.0,0,14,-110,-15,7,8,4
11-21 16:30:03.916,YES,138444107582782,406,34624,850,310410,22,-101,-10,NOVALUE,406.0,0,14,-112,-18,8,11,8
11-21 16:30:51.754,YES,138444879676505,406,34624,850,310410,22,-100,-10,NOVALUE,406.0,0,16,-107,-14,6,7,4
11-21 16:33:03.711,YES,138445203106849,406,34624,850,310410,23,-102,-15,NOVALUE,406.0,0,18,-109,-20,5,7,5
11-21 16:36:22.871,YES,138445716447421,406,34624,850,310410,21,-103,-10,NOVALUE,406.0,0,14,-108,-14,7,5,4
11-21 16:36:25.144,YES,138447409072798,406,34624,850,310410,21,-101,-10,NOVALUE,406.0,0,14,-109,-14,7,8,4
11-21 16:36:39.776,YES,138449415008832,406,34624,850,310410,21,-103,-10,NOVALUE,406.0,0,14,-108,-14,7,5,4
11-21 16:38:23.119,YES,138450604627752,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,14,-108,-12,8,7,1
11-21 16:38:25.656,YES,138453128414149,406,34624,850,310410,21,-102,-10,NOVALUE,406.0,0,15,-110,-17,6,8,7
11-21 16:40:44.518,YES,138454985427876,406,34624,850,310410,22,-103,-12,NOVALUE,406.0,0,16,-107,-16,6,4,4
11-21 16:40:46.526,YES,138457113466473,406,34624,850,310410,24,-99,-14,NOVALUE,406.0,0,17,-104,-15,7,5,1
11-21 16:40:49.016,YES,138459418553422,406,34624,850,310410,24,-98,-11,NOVALUE,406.0,0,17,-105,-15,7,7,4
11-21 16:40:51.020,YES,138461609803536,406,34624,850,310410,25,-96,-12,NOVALUE,406.0,0,18,-103,-17,7,7,5
11-21 16:40:53.530,YES,138464116907952,406,34624,850,310410,27,-95,-16,NOVALUE,406.0,0,19,-104,-17,8,9,1
11-21 16:40:56.021,YES,138466413504692,406,34624,850,310410,24,-97,-10,NOVALUE,406.0,0,17,-105,-16,7,8,6
11-21 16:40:58.024,YES,138468456705260,406,34624,850,310410,25,-98,-14,NOVALUE,406.0,0,17,-105,-14,8,7,0
11-21 16:41:00.069,YES,138470649422561,406,34624,850,310410,23,-99,-10,NOVALUE,406.0,0,15,-110,-17,8,11,7
11-21 16:41:02.530,YES,138473120964839,406,34624,850,310410,25,-95,-10,NOVALUE,406.0,0,18,-101,-14,7,6,4
11-21 16:41:05.026,YES,138475442768716,406,34624,850,310410,25,-96,-11,NOVALUE,406.0,0,17,-104,-16,8,8,5
11-21 16:41:07.040,YES,138477630046330,406,34624,850,310410,23,-103,-15,NOVALUE,406.0,0,15,-112,-18,8,9,3
11-21 16:41:09.537,YES,138480127353349,406,34624,850,310410,23,-103,-14,NOVALUE,406.0,0,14,-109,-15,9,6,1
11-21 16:41:12.028,YES,138482413577744,406,34624,850,310410,22,-101,-10,NOVALUE,406.0,0,15,-105,-13,7,4,3
11-21 16:41:14.034,YES,138484426045913,406,34624,850,310410,23,-100,-12,NOVALUE,406.0,0,16,-106,-15,7,6,3
11-21 16:41:16.046,YES,138486635873946,406,34624,850,310410,21,-103,-10,NOVALUE,406.0,0,14,-109,-15,7,6,5
11-21 16:41:18.557,YES,138488663731596,406,34624,850,310410,24,-100,-15,NOVALUE,406.0,0,16,-106,-15,8,6,0
11-21 16:41:20.546,YES,138491137974290,406,34624,850,310410,23,-102,-15,NOVALUE,406.0,0,16,-109,-17,7,7,2
11-21 16:41:23.052,YES,138493426713841,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,15,-106,-13,7,5,2
11-21 16:41:25.058,YES,138495646812395,406,34624,850,310410,22,-101,-12,NOVALUE,406.0,0,15,-110,-14,7,9,2
11-21 16:41:27.566,YES,138498154982958,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,15,-109,-15,6,6,4
11-21 16:41:30.048,YES,138500190708838,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,15,-110,-15,7,9,4
11-21 16:41:32.054,YES,138502419289893,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,14,-111,-16,7,8,5
11-21 16:41:34.069,YES,138504658466366,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,15,-109,-15,7,8,4
11-21 16:41:36.572,YES,138507163066199,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,14,-110,-15,7,7,4
11-21 16:41:39.058,YES,138509416263038,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,16,-108,-17,6,7,6
11-21 16:41:41.074,YES,138511662168522,406,34624,850,310410,22,-103,-12,NOVALUE,406.0,0,15,-109,-16,7,6,4
11-21 16:41:43.611,YES,138514192004868,406,34624,850,310410,23,-100,-12,NOVALUE,406.0,0,16,-107,-16,7,7,4
11-21 16:41:46.078,YES,138516456307541,406,34624,850,310410,22,-102,-13,NOVALUE,406.0,0,15,-107,-14,7,5,1
11-21 16:41:48.113,YES,138518695523962,406,34624,850,310410,23,-102,-14,NOVALUE,406.0,0,16,-107,-16,7,5,2
11-21 16:41:50.622,YES,138521201089472,406,34624,850,310410,23,-101,-14,NOVALUE,406.0,0,16,-111,-20,7,10,6
11-21 16:41:53.099,YES,138523453129801,406,34624,850,310410,22,-103,-13,NOVALUE,406.0,0,15,-109,-15,7,6,2
11-21 16:41:55.130,YES,138525708753619,406,34624,850,310410,23,-101,-13,NOVALUE,406.0,0,15,-108,-15,8,7,2
11-21 16:41:57.639,YES,138528222515641,406,34624,850,310410,22,-103,-13,NOVALUE,406.0,0,14,-109,-15,8,6,2
11-21 16:42:00.105,YES,138530418949297,406,34624,850,310410,23,-101,-13,NOVALUE,406.0,0,17,-105,-15,6,4,2
11-21 16:42:02.121,YES,138532461992000,406,34624,850,310410,21,-103,-12,NOVALUE,406.0,0,16,-109,-19,5,6,7
11-21 16:42:04.155,YES,138534737529675,406,34624,850,310410,23,-101,-13,NOVALUE,406.0,0,16,-106,-14,7,5,1
11-21 16:42:06.648,YES,138537236481799,406,34624,850,310410,22,-102,-13,NOVALUE,406.0,0,15,-107,-14,7,5,1
11-21 16:42:09.145,YES,138539451210926,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,15,-107,-14,6,4,3
11-21 16:42:11.157,YES,138541742660373,406,34624,850,310410,23,-101,-12,NOVALUE,406.0,0,16,-108,-15,7,7,3
11-21 16:42:13.670,YES,138544250237341,406,34624,850,310410,21,-102,-10,NOVALUE,406.0,0,15,-109,-16,6,7,6
11-21 16:42:16.153,YES,138546461167457,406,34624,850,310410,24,-101,-15,NOVALUE,406.0,0,16,-111,-19,8,10,4
11-21 16:42:18.182,YES,138548764871593,406,34624,850,310410,21,-103,-11,NOVALUE,406.0,0,15,-111,-16,6,8,5
11-21 16:42:20.680,YES,138551264333248,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,15,-110,-16,7,9,5
11-21 16:42:23.165,YES,138553465781957,406,34624,850,310410,24,-103,-16,NOVALUE,406.0,0,17,-114,-20,7,11,4
11-21 16:42:25.198,YES,138555781613698,406,34624,850,310410,22,-101,-11,NOVALUE,406.0,0,15,-108,-15,7,7,4
11-21 16:42:27.701,YES,138558281732020,406,34624,850,310410,22,-104,-13,NOVALUE,406.0,0,16,-109,-18,6,5,5
11-21 16:42:30.181,YES,138560462238956,406,34624,850,310410,22,-101,-12,NOVALUE,406.0,0,15,-106,-13,7,5,1
11-21 16:42:32.209,YES,138562790692938,406,34624,850,310410,21,-104,-11,NOVALUE,406.0,0,14,-110,-12,7,6,1
11-21 16:42:34.714,YES,138565297405063,406,34624,850,310410,21,-102,-11,NOVALUE,406.0,0,15,-108,-14,6,6,3
11-21 16:42:37.193,YES,138567461112362,406,34624,850,310410,22,-102,-12,NOVALUE,406.0,0,14,-110,-14,8,8,2
11-21 16:42:39.217,YES,138569800964366,406,34624,850,310410,21,-104,-11,NOVALUE,406.0,0,14,-107,-13,7,3,2
11-21 16:42:41.704,YES,138571988206146,406,34624,850,310410,22,-102,-13,NOVALUE,406.0,0,16,-110,-17,6,8,4
11-21 16:42:43.710,YES,138574298558512,406,34624,850,310410,21,-104,-12,NOVALUE,406.0,0,16,-108,-18,5,4,6
11-21 16:42:46.222,YES,138576467509874,406,34624,850,310410,21,-102,-10,NOVALUE,406.0,0,14,-111,-17,7,9,7
