time, mTimeStamp, mPci, mTac, mEarfcn, mMcc+mMnc, ss, rsrp, rsrq, rssnr, cqi, ta
11-07 18:24:53.158,24188183112202,79,16169,2300,310260,21,-100,-8,2147483647,2147483647,2147483647
11-07 18:24:53.653,24188183112202,79,16169,2300,310260,21,-100,-8,2147483647,2147483647,2147483647
11-07 18:24:53.688,24188183112202,79,16169,2300,310260,21,-100,-8,2147483647,2147483647,2147483647
11-07 18:24:54.169,24190348037366,79,16169,2300,310260,20,-101,-7,2147483647,2147483647,2147483647
11-07 18:24:54.177,24190348037366,79,16169,2300,310260,20,-101,-7,2147483647,2147483647,2147483647
11-07 18:24:59.618,24191128736975,79,16169,2300,310260,22,-101,-11,2147483647,2147483647,2147483647
11-07 18:24:59.627,24191128736975,79,16169,2300,310260,22,-101,-11,2147483647,2147483647,2147483647
11-07 18:25:05.667,24191526819358,79,16169,2300,310260,24,-96,-8,2147483647,2147483647,2147483647
11-07 18:25:05.670,24191526819358,79,16169,2300,310260,24,-96,-8,2147483647,2147483647,2147483647
11-07 18:25:11.934,24191919620387,79,16169,2300,310260,21,-106,-14,2147483647,2147483647,2147483647
11-07 18:25:11.953,24191919620387,79,16169,2300,310260,21,-106,-14,2147483647,2147483647,2147483647
11-07 18:25:12.450,24191919620387,79,16169,2300,310260,21,-106,-14,2147483647,2147483647,2147483647
11-07 18:25:12.461,24191919620387,79,16169,2300,310260,21,-106,-14,2147483647,2147483647,2147483647
11-07 18:25:17.621,24193435494757,79,16169,2300,310260,19,-105,-9,2147483647,2147483647,2147483647
11-07 18:25:17.644,24193435494757,79,16169,2300,310260,19,-105,-9,2147483647,2147483647,2147483647
11-07 18:25:23.647,24194060260652,79,16169,2300,310260,19,-107,-9,2147483647,2147483647,2147483647
11-07 18:25:23.668,24194060260652,79,16169,2300,310260,19,-107,-9,2147483647,2147483647,2147483647
11-07 18:25:29.675,24194434325221,79,16169,2300,310260,19,-105,-9,2147483647,2147483647,2147483647
11-07 18:25:29.702,24194434325221,79,16169,2300,310260,19,-105,-9,2147483647,2147483647,2147483647
11-07 18:25:30.172,24194434325221,79,16169,2300,310260,19,-105,-9,2147483647,2147483647,2147483647
11-07 18:25:30.177,24194434325221,79,16169,2300,310260,19,-105,-9,2147483647,2147483647,2147483647
11-07 18:25:35.582,24195613849609,79,16169,2300,310260,20,-108,-9,2147483647,2147483647,2147483647
11-07 18:25:35.594,24195613849609,79,16169,2300,310260,20,-108,-9,2147483647,2147483647,2147483647
11-07 18:25:41.659,24196080360801,79,16169,2300,310260,20,-104,-11,2147483647,2147483647,2147483647
11-07 18:25:41.663,24196080360801,79,16169,2300,310260,20,-104,-11,2147483647,2147483647,2147483647
11-07 18:25:47.644,24196893577132,79,16169,2300,310260,21,-105,-13,2147483647,2147483647,2147483647
11-07 18:25:47.651,24196893577132,79,16169,2300,310260,21,-105,-13,2147483647,2147483647,2147483647
11-07 18:25:53.733,24197248275709,79,16169,2300,310260,18,-110,-10,2147483647,2147483647,2147483647
11-07 18:25:53.975,24197248275709,79,16169,2300,310260,18,-110,-10,2147483647,2147483647,2147483647
11-07 18:25:54.685,24197248275709,79,16169,2300,310260,18,-110,-10,2147483647,2147483647,2147483647
11-07 18:25:54.694,24197248275709,79,16169,2300,310260,18,-110,-10,2147483647,2147483647,2147483647
11-07 18:25:59.678,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:25:59.685,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:26:00.196,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:26:00.228,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:26:00.693,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:26:00.702,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:26:01.209,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:26:01.235,24198805240865,79,16169,2300,310260,19,-109,-12,2147483647,2147483647,2147483647
11-07 18:26:01.720,24200860456903,79,16169,2300,310260,20,-106,-12,2147483647,2147483647,2147483647
11-07 18:26:01.750,24200860456903,79,16169,2300,310260,20,-106,-12,2147483647,2147483647,2147483647
11-07 18:26:02.204,24200860456903,79,16169,2300,310260,20,-106,-12,2147483647,2147483647,2147483647
11-07 18:26:02.228,24200860456903,79,16169,2300,310260,20,-106,-12,2147483647,2147483647,2147483647
11-07 18:26:06.624,24201804546267,79,16169,2300,310260,21,-103,-11,2147483647,2147483647,2147483647
11-07 18:26:06.626,24201804546267,79,16169,2300,310260,21,-103,-11,2147483647,2147483647,2147483647
11-07 18:26:12.623,24201804546267,79,16169,2300,310260,21,-103,-11,2147483647,2147483647,2147483647
11-07 18:26:12.646,24201804546267,79,16169,2300,310260,21,-103,-11,2147483647,2147483647,2147483647
11-07 18:26:18.572,24202962442372,79,16169,2300,310260,20,-108,-13,2147483647,2147483647,2147483647
11-07 18:26:18.580,24202962442372,79,16169,2300,310260,20,-108,-13,2147483647,2147483647,2147483647
11-07 18:26:24.682,24203348915640,79,16169,2300,310260,21,-106,-13,2147483647,2147483647,2147483647
11-07 18:26:25.134,24203348915640,79,16169,2300,310260,21,-106,-13,2147483647,2147483647,2147483647
11-07 18:26:30.624,24204398946995,79,16169,2300,310260,20,-107,-14,2147483647,2147483647,2147483647
11-07 18:26:30.626,24204398946995,79,16169,2300,310260,20,-107,-14,2147483647,2147483647,2147483647
11-07 18:26:31.081,24204421127726,79,16169,2300,310260,20,-107,-14,2147483647,2147483647,2147483647
11-07 18:26:31.101,24204421127726,79,16169,2300,310260,20,-107,-14,2147483647,2147483647,2147483647
11-07 18:26:40.645,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:40.668,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:41.105,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:41.136,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:41.615,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:41.621,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:42.119,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:42.157,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:42.617,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:42.623,24205627419565,473,16169,675,310260,21,-100,-7,2147483647,2147483647,2147483647
11-07 18:26:43.173,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:43.209,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:43.991,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:43.998,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:44.510,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:44.538,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:44.988,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:44.993,24208135771325,473,16169,675,310260,20,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:45.557,24210503231457,473,16169,675,310260,22,-99,-11,2147483647,2147483647,2147483647
11-07 18:26:45.591,24210503231457,473,16169,675,310260,22,-99,-11,2147483647,2147483647,2147483647
11-07 18:26:45.988,24210503231457,473,16169,675,310260,22,-99,-11,2147483647,2147483647,2147483647
11-07 18:26:45.993,24210503231457,473,16169,675,310260,22,-99,-11,2147483647,2147483647,2147483647
11-07 18:26:46.506,24210503231457,473,16169,675,310260,22,-99,-11,2147483647,2147483647,2147483647
11-07 18:26:46.546,24210503231457,473,16169,675,310260,22,-99,-11,2147483647,2147483647,2147483647
11-07 18:26:51.376,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:51.381,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:51.846,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:51.883,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:52.337,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:52.344,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:52.863,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:52.895,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:53.340,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:53.345,24212218625847,473,16169,675,310260,22,-100,-10,2147483647,2147483647,2147483647
11-07 18:26:53.962,24214819377304,473,16169,675,310260,22,-100,-8,2147483647,2147483647,2147483647
11-07 18:26:53.979,24214819377304,473,16169,675,310260,22,-100,-8,2147483647,2147483647,2147483647
11-07 18:27:03.570,24215460711274,473,16169,675,310260,20,-99,-8,2147483647,2147483647,2147483647
11-07 18:27:03.573,24215460711274,473,16169,675,310260,20,-99,-8,2147483647,2147483647,2147483647
11-07 18:27:09.679,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:09.700,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:10.195,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:10.202,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:10.678,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:10.691,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:11.197,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:11.203,24215877430013,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:11.743,24217978660691,473,16169,675,310260,19,-103,-8,2147483647,2147483647,2147483647
11-07 18:27:11.770,24217978660691,473,16169,675,310260,19,-103,-8,2147483647,2147483647,2147483647
11-07 18:27:15.637,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:15.639,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:16.170,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:16.208,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:16.667,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:16.673,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:17.176,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:17.212,24218396944118,473,16169,675,310260,19,-102,-9,2147483647,2147483647,2147483647
11-07 18:27:21.663,24220387872181,473,16169,675,310260,20,-104,-8,2147483647,2147483647,2147483647
11-07 18:27:21.674,24220387872181,473,16169,675,310260,20,-104,-8,2147483647,2147483647,2147483647
11-07 18:27:22.203,24220387872181,473,16169,675,310260,20,-104,-8,2147483647,2147483647,2147483647
11-07 18:27:23.647,24220387872181,473,16169,675,310260,20,-104,-8,2147483647,2147483647,2147483647
11-07 18:27:27.629,24222176614755,473,16169,675,310260,20,-101,-8,2147483647,2147483647,2147483647
11-07 18:27:27.648,24222176614755,473,16169,675,310260,20,-101,-8,2147483647,2147483647,2147483647
11-07 18:27:28.123,24222176614755,473,16169,675,310260,20,-101,-8,2147483647,2147483647,2147483647
11-07 18:27:32.577,24222176614755,473,16169,675,310260,20,-101,-8,2147483647,2147483647,2147483647
11-07 18:27:32.804,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:32.808,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:33.324,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:33.359,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:33.818,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:34.167,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:34.342,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:34.600,24223034209945,473,16169,675,310260,19,-102,-8,2147483647,2147483647,2147483647
11-07 18:27:38.585,24225345297415,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:38.587,24225345297415,473,16169,675,310260,20,-101,-9,2147483647,2147483647,2147483647
11-07 18:27:41.248,24225847270381,473,16169,675,310260,19,-104,-8,2147483647,2147483647,2147483647
11-07 18:27:41.289,24225847270381,473,16169,675,310260,19,-104,-8,2147483647,2147483647,2147483647
11-07 18:27:45.570,24226390189550,473,16169,675,310260,19,-103,-7,2147483647,2147483647,2147483647
11-07 18:27:45.577,24226390189550,473,16169,675,310260,19,-103,-7,2147483647,2147483647,2147483647
11-07 18:27:51.663,24226817775113,473,16169,675,310260,19,-105,-11,2147483647,2147483647,2147483647
11-07 18:27:51.676,24226817775113,473,16169,675,310260,19,-105,-11,2147483647,2147483647,2147483647
11-07 18:27:52.233,24226817775113,473,16169,675,310260,19,-105,-11,2147483647,2147483647,2147483647
11-07 18:27:52.235,24226817775113,473,16169,675,310260,19,-105,-11,2147483647,2147483647,2147483647
11-07 18:27:52.741,24226817775113,473,16169,675,310260,19,-105,-11,2147483647,2147483647,2147483647
11-07 18:27:52.757,24226817775113,473,16169,675,310260,19,-105,-11,2147483647,2147483647,2147483647
11-07 18:27:57.702,24228328650368,473,16169,675,310260,21,-100,-9,2147483647,2147483647,2147483647
11-07 18:27:58.329,24228328650368,473,16169,675,310260,21,-100,-9,2147483647,2147483647,2147483647
11-07 18:27:58.716,24228328650368,473,16169,675,310260,21,-100,-9,2147483647,2147483647,2147483647
11-07 18:27:58.724,24228328650368,473,16169,675,310260,21,-100,-9,2147483647,2147483647,2147483647
11-07 18:27:59.221,24228328650368,473,16169,675,310260,21,-100,-9,2147483647,2147483647,2147483647
11-07 18:27:59.225,24228328650368,473,16169,675,310260,21,-100,-9,2147483647,2147483647,2147483647
11-07 18:27:59.914,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:27:59.929,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:28:00.388,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:28:00.394,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:28:01.082,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:28:01.094,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:28:01.594,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:28:01.601,24230248215716,473,16169,675,310260,23,-95,-7,2147483647,2147483647,2147483647
11-07 18:28:02.131,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:02.158,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:02.606,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:02.614,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:03.090,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:03.096,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:03.600,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:03.605,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:04.104,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:04.134,24232469475364,473,16169,675,310260,26,-91,-7,2147483647,2147483647,2147483647
11-07 18:28:04.601,24234958617435,473,16169,675,310260,31,-76,-9,2147483647,2147483647,2147483647
11-07 18:28:04.603,24234958617435,473,16169,675,310260,31,-76,-9,2147483647,2147483647,2147483647
11-07 18:28:05.108,24234958617435,473,16169,675,310260,31,-76,-9,2147483647,2147483647,2147483647
11-07 18:28:05.138,24234958617435,473,16169,675,310260,31,-76,-9,2147483647,2147483647,2147483647
11-07 18:28:06.518,24234958617435,473,16169,675,310260,31,-76,-9,2147483647,2147483647,2147483647
11-07 18:28:06.526,24234958617435,473,16169,675,310260,31,-76,-9,2147483647,2147483647,2147483647
11-07 18:28:10.019,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:10.080,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:10.520,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:10.527,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:11.037,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:11.077,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:11.523,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:11.530,24236674362033,473,16169,675,310260,28,-84,-7,2147483647,2147483647,2147483647
11-07 18:28:12.095,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:12.115,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:12.524,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:12.529,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:13.063,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:13.426,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:13.509,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:13.511,24238715087340,473,16169,675,310260,30,-79,-6,2147483647,2147483647,2147483647
11-07 18:28:18.595,24240705888112,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:18.600,24240705888112,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:19.783,24240714116654,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:19.789,24240714116654,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:19.809,24240714116654,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:19.822,24240714116654,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:20.309,24240714116654,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:20.312,24240714116654,473,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 18:28:24.625,24242823069156,473,16169,675,310260,27,-86,-8,2147483647,2147483647,2147483647
11-07 18:28:24.638,24242823069156,473,16169,675,310260,27,-86,-8,2147483647,2147483647,2147483647
11-07 18:28:31.593,24243153807522,495,16169,675,310260,27,-88,-9,2147483647,2147483647,2147483647
11-07 18:28:31.597,24243153807522,495,16169,675,310260,27,-88,-9,2147483647,2147483647,2147483647
11-07 18:28:32.094,24243153807522,495,16169,675,310260,27,-88,-9,2147483647,2147483647,2147483647
11-07 18:28:32.111,24243153807522,495,16169,675,310260,27,-88,-9,2147483647,2147483647,2147483647
11-07 18:28:32.611,24243153807522,495,16169,675,310260,27,-88,-9,2147483647,2147483647,2147483647
11-07 18:28:32.617,24243153807522,495,16169,675,310260,27,-88,-9,2147483647,2147483647,2147483647
