time, mTimeStamp, mPci, mTac, mEarfcn, mMcc+mMnc, ss, rsrp, rsrq, rssnr, cqi, ta
11-12 13:26:15.297,2701115012932,79,34624,850,310410,29,-84,-8,2147483647,2147483647,2147483647
11-12 13:26:15.311,2701115012932,79,34624,850,310410,29,-84,-8,2147483647,2147483647,2147483647
11-12 13:26:21.246,2701868283840,79,34624,850,310410,30,-84,-9,2147483647,2147483647,2147483647
11-12 13:26:21.258,2701868283840,79,34624,850,310410,30,-84,-9,2147483647,2147483647,2147483647
11-12 13:26:27.326,2702215071427,79,34624,850,310410,30,-83,-9,2147483647,2147483647,2147483647
11-12 13:26:27.569,2702215071427,79,34624,850,310410,30,-83,-9,2147483647,2147483647,2147483647
11-12 13:26:33.228,2703107646568,79,34624,850,310410,27,-89,-7,2147483647,2147483647,2147483647
11-12 13:26:33.238,2703107646568,79,34624,850,310410,27,-89,-7,2147483647,2147483647,2147483647
11-12 13:26:33.720,2703107646568,79,34624,850,310410,27,-89,-7,2147483647,2147483647,2147483647
11-12 13:26:33.726,2703107646568,79,34624,850,310410,27,-89,-7,2147483647,2147483647,2147483647
11-12 13:26:34.224,2703107646568,79,34624,850,310410,27,-89,-7,2147483647,2147483647,2147483647
11-12 13:26:34.241,2703107646568,79,34624,850,310410,27,-89,-7,2147483647,2147483647,2147483647
11-12 13:26:39.248,2704573719526,79,34624,850,310410,28,-88,-9,2147483647,2147483647,2147483647
11-12 13:26:39.262,2704573719526,79,34624,850,310410,28,-88,-9,2147483647,2147483647,2147483647
11-12 13:26:45.374,2704907428049,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:26:45.389,2704907428049,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:26:57.181,2705665395885,79,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 13:26:57.184,2705665395885,79,34624,850,310410,27,-89,-8,2147483647,2147483647,2147483647
11-12 13:27:03.275,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:03.286,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:03.767,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:03.774,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:04.278,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:04.308,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:04.771,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:04.780,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:05.272,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:05.284,2706167717081,79,34624,850,310410,26,-90,-8,2147483647,2147483647,2147483647
11-12 13:27:05.803,2708684180613,79,34624,850,310410,26,-91,-10,2147483647,2147483647,2147483647
11-12 13:27:05.815,2708684180613,79,34624,850,310410,26,-91,-10,2147483647,2147483647,2147483647
11-12 13:27:06.373,2708684180613,79,34624,850,310410,26,-91,-10,2147483647,2147483647,2147483647
11-12 13:27:06.380,2708684180613,79,34624,850,310410,26,-91,-10,2147483647,2147483647,2147483647
11-12 13:27:11.249,2709769704992,79,34624,850,310410,29,-86,-11,2147483647,2147483647,2147483647
11-12 13:27:11.260,2709769704992,79,34624,850,310410,29,-86,-11,2147483647,2147483647,2147483647
11-12 13:27:23.188,2710428698703,79,34624,850,310410,29,-83,-8,2147483647,2147483647,2147483647
11-12 13:27:23.194,2710428698703,79,34624,850,310410,29,-83,-8,2147483647,2147483647,2147483647
11-12 13:27:23.683,2710428698703,79,34624,850,310410,29,-83,-8,2147483647,2147483647,2147483647
11-12 13:27:23.692,2710428698703,79,34624,850,310410,29,-83,-8,2147483647,2147483647,2147483647
11-12 13:27:29.367,2711332723533,79,34624,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-12 13:27:29.397,2711332723533,79,34624,850,310410,30,-80,-7,2147483647,2147483647,2147483647
11-12 13:27:35.686,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:35.700,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:36.186,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:36.206,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:36.667,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:36.670,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:37.188,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:37.200,2711747335397,79,34624,850,310410,31,-77,-9,2147483647,2147483647,2147483647
11-12 13:27:41.320,2714113331726,79,34624,850,310410,31,-75,-8,2147483647,2147483647,2147483647
11-12 13:27:41.326,2714113331726,79,34624,850,310410,31,-75,-8,2147483647,2147483647,2147483647
11-12 13:27:47.638,2714498439369,79,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:27:47.643,2714498439369,79,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:27:48.159,2714498439369,79,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:27:48.186,2714498439369,79,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:27:59.173,2716073916870,79,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-12 13:27:59.179,2716073916870,79,34624,850,310410,31,-79,-11,2147483647,2147483647,2147483647
11-12 13:28:04.195,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:04.211,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:04.690,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:04.703,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:05.198,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:05.204,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:05.701,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:05.709,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:06.193,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:06.200,2716773264908,79,34624,850,310410,31,-80,-15,2147483647,2147483647,2147483647
11-12 13:28:06.749,2719295310316,226,34624,9820,310410,25,-89,-9,2147483647,2147483647,2147483647
11-12 13:28:06.764,2719295310316,226,34624,9820,310410,25,-89,-9,2147483647,2147483647,2147483647
11-12 13:28:12.224,2719853815267,226,34624,9820,310410,24,-95,-12,2147483647,2147483647,2147483647
11-12 13:28:12.251,2719853815267,226,34624,9820,310410,24,-95,-12,2147483647,2147483647,2147483647
11-12 13:28:24.183,2720525830803,226,34624,9820,310410,25,-93,-12,2147483647,2147483647,2147483647
11-12 13:28:24.193,2720525830803,226,34624,9820,310410,25,-93,-12,2147483647,2147483647,2147483647
11-12 13:28:30.181,2721126281488,226,34624,9820,310410,24,-97,-12,2147483647,2147483647,2147483647
11-12 13:28:30.183,2721126281488,226,34624,9820,310410,24,-97,-12,2147483647,2147483647,2147483647
11-12 13:28:36.657,2721460601938,226,34624,9820,310410,23,-98,-12,2147483647,2147483647,2147483647
11-12 13:28:36.681,2721460601938,226,34624,9820,310410,23,-98,-12,2147483647,2147483647,2147483647
11-12 13:28:42.207,2722294621448,226,34624,9820,310410,24,-92,-10,2147483647,2147483647,2147483647
11-12 13:28:42.210,2722294621448,226,34624,9820,310410,24,-92,-10,2147483647,2147483647,2147483647
11-12 13:28:48.303,2722707425656,226,34624,9820,310410,23,-95,-11,2147483647,2147483647,2147483647
11-12 13:28:48.311,2722707425656,226,34624,9820,310410,23,-95,-11,2147483647,2147483647,2147483647
11-12 13:29:00.266,2723548113656,226,34624,9820,310410,22,-100,-13,2147483647,2147483647,2147483647
11-12 13:29:00.275,2723548113656,226,34624,9820,310410,22,-100,-13,2147483647,2147483647,2147483647
11-12 13:29:06.351,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:06.391,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:06.846,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:06.859,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:07.344,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:07.359,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:07.848,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:07.872,2723885864523,226,34624,9820,310410,21,-100,-12,2147483647,2147483647,2147483647
11-12 13:29:08.377,2726045957863,226,34624,9820,310410,23,-99,-13,2147483647,2147483647,2147483647
11-12 13:29:08.386,2726045957863,226,34624,9820,310410,23,-99,-13,2147483647,2147483647,2147483647
11-12 13:29:08.858,2726045957863,226,34624,9820,310410,23,-99,-13,2147483647,2147483647,2147483647
11-12 13:29:08.901,2726045957863,226,34624,9820,310410,23,-99,-13,2147483647,2147483647,2147483647
11-12 13:29:13.309,2726946031130,226,34624,9820,310410,21,-102,-13,2147483647,2147483647,2147483647
11-12 13:29:13.316,2726946031130,226,34624,9820,310410,21,-102,-13,2147483647,2147483647,2147483647
11-12 13:29:25.185,2727619437030,226,34624,9820,310410,24,-96,-12,2147483647,2147483647,2147483647
11-12 13:29:25.188,2727619437030,226,34624,9820,310410,24,-96,-12,2147483647,2147483647,2147483647
11-12 13:29:25.675,2727643196512,226,34624,9820,310410,24,-96,-12,2147483647,2147483647,2147483647
11-12 13:29:25.680,2727643196512,226,34624,9820,310410,24,-96,-12,2147483647,2147483647,2147483647
11-12 13:29:26.265,2727643196512,226,34624,9820,310410,24,-96,-12,2147483647,2147483647,2147483647
11-12 13:29:26.310,2727643196512,226,34624,9820,310410,24,-96,-12,2147483647,2147483647,2147483647
11-12 13:29:31.300,2729363926319,226,34624,9820,310410,20,-103,-12,2147483647,2147483647,2147483647
11-12 13:29:31.331,2729363926319,226,34624,9820,310410,20,-103,-12,2147483647,2147483647,2147483647
11-12 13:29:37.244,2729714216926,226,34624,9820,310410,21,-104,-15,2147483647,2147483647,2147483647
11-12 13:29:37.246,2729714216926,226,34624,9820,310410,21,-104,-15,2147483647,2147483647,2147483647
11-12 13:29:43.388,2730137958219,226,34624,9820,310410,21,-102,-14,2147483647,2147483647,2147483647
11-12 13:29:43.394,2730137958219,226,34624,9820,310410,21,-102,-14,2147483647,2147483647,2147483647
11-12 13:29:55.358,2731095849668,371,34624,850,310410,31,-84,-10,2147483647,2147483647,2147483647
11-12 13:29:55.370,2731095849668,371,34624,850,310410,31,-84,-10,2147483647,2147483647,2147483647
11-12 13:30:01.272,2731426603868,371,34624,850,310410,31,-82,-11,2147483647,2147483647,2147483647
11-12 13:30:01.276,2731426603868,371,34624,850,310410,31,-82,-11,2147483647,2147483647,2147483647
11-12 13:30:07.373,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:07.375,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:07.888,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:07.901,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:08.407,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:08.415,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:08.901,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:08.910,2731833397658,371,34624,850,310410,31,-74,-15,2147483647,2147483647,2147483647
11-12 13:30:09.440,2733945088285,371,34624,850,310410,31,-69,-14,2147483647,2147483647,2147483647
11-12 13:30:09.461,2733945088285,371,34624,850,310410,31,-69,-14,2147483647,2147483647,2147483647
11-12 13:30:09.907,2733945088285,371,34624,850,310410,31,-69,-14,2147483647,2147483647,2147483647
11-12 13:30:09.915,2733945088285,371,34624,850,310410,31,-69,-14,2147483647,2147483647,2147483647
11-12 13:30:15.325,2734966600939,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:15.332,2734966600939,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:15.795,2734990007660,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:21.232,2734990007660,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:27.256,2736044081307,371,34624,850,310410,31,-78,-14,2147483647,2147483647,2147483647
11-12 13:30:27.265,2736044081307,371,34624,850,310410,31,-78,-14,2147483647,2147483647,2147483647
11-12 13:30:33.351,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:33.356,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:33.826,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:33.841,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:34.321,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:34.350,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:34.825,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:34.840,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:35.333,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:35.343,2736569964589,371,34624,850,310410,31,-71,-14,2147483647,2147483647,2147483647
11-12 13:30:35.829,2738729122929,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:35.844,2738729122929,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:36.324,2738729122929,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:36.691,2738729122929,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:36.819,2738729122929,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:36.824,2738729122929,371,34624,850,310410,31,-75,-14,2147483647,2147483647,2147483647
11-12 13:30:47.307,2740743534536,371,34624,850,310410,31,-70,-11,2147483647,2147483647,2147483647
11-12 13:30:47.311,2740743534536,371,34624,850,310410,31,-70,-11,2147483647,2147483647,2147483647
11-12 13:30:51.854,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:51.859,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:52.005,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:52.022,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:52.524,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:52.531,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:53.029,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:53.041,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:53.525,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:53.532,2741569583003,371,34624,850,310410,31,-66,-15,2147483647,2147483647,2147483647
11-12 13:30:54.036,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:30:54.070,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:30:54.527,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:30:54.534,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:30:55.140,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:30:55.144,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:30:55.635,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:30:55.645,2743715116238,371,34624,850,310410,31,-70,-7,2147483647,2147483647,2147483647
11-12 13:31:00.596,2745705529717,371,34624,850,310410,30,-82,-8,2147483647,2147483647,2147483647
11-12 13:31:00.600,2745705529717,371,34624,850,310410,30,-82,-8,2147483647,2147483647,2147483647
11-12 13:31:01.093,2745705529717,371,34624,850,310410,30,-82,-8,2147483647,2147483647,2147483647
11-12 13:31:01.096,2745705529717,371,34624,850,310410,30,-82,-8,2147483647,2147483647,2147483647
11-12 13:31:06.354,2746997028336,371,34624,850,310410,31,-74,-11,2147483647,2147483647,2147483647
11-12 13:31:06.366,2746997028336,371,34624,850,310410,31,-74,-11,2147483647,2147483647,2147483647
11-12 13:31:12.334,2747772652840,371,34624,850,310410,31,-77,-14,2147483647,2147483647,2147483647
11-12 13:31:12.337,2747772652840,371,34624,850,310410,31,-77,-14,2147483647,2147483647,2147483647
11-12 13:31:18.330,2748252837055,371,34624,850,310410,31,-73,-14,2147483647,2147483647,2147483647
11-12 13:31:18.335,2748252837055,371,34624,850,310410,31,-73,-14,2147483647,2147483647,2147483647
11-12 13:31:30.253,2748880124825,371,34624,850,310410,31,-80,-9,2147483647,2147483647,2147483647
11-12 13:31:30.255,2748880124825,371,34624,850,310410,31,-80,-9,2147483647,2147483647,2147483647
11-12 13:31:31.596,2748880124825,371,34624,850,310410,31,-80,-9,2147483647,2147483647,2147483647
11-12 13:31:31.616,2748880124825,371,34624,850,310410,31,-80,-9,2147483647,2147483647,2147483647
11-12 13:31:36.337,2750058978068,371,34624,850,310410,31,-78,-8,2147483647,2147483647,2147483647
11-12 13:31:36.346,2750058978068,371,34624,850,310410,31,-78,-8,2147483647,2147483647,2147483647
11-12 13:31:36.945,2750066891819,371,34624,850,310410,31,-78,-8,2147483647,2147483647,2147483647
11-12 13:31:36.953,2750066891819,371,34624,850,310410,31,-78,-8,2147483647,2147483647,2147483647
11-12 13:31:42.301,2751420267422,371,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-12 13:31:42.305,2751420267422,371,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
