time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-21 15:06:03.943,NO,137601903708362,10,2147483647,850,nullnull,23,-99,-20,2147483647,2147483647,2147483647
11-21 15:06:03.943,NO,137601903708362,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:03.943,NO,137601903708362,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:03.943,NO,137601903708362,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:03.943,NO,137601903708362,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:03.943,NO,137601903708362,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:03.943,NO,137601903708362,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:03.947,YES,137601903708362,38,34624,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,435,2147483647,850,nullnull,23,-88,-11,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,10,2147483647,850,nullnull,23,-99,-20,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:03.947,NO,137601903708362,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:04.443,YES,137601903708362,38,34624,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,435,2147483647,850,nullnull,23,-88,-11,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,10,2147483647,850,nullnull,23,-99,-20,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.443,NO,137601903708362,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:04.449,YES,137601903708362,38,34624,850,310410,31,-82,-9,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,435,2147483647,850,nullnull,23,-88,-11,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,10,2147483647,850,nullnull,23,-99,-20,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.449,NO,137601903708362,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:04.952,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.952,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:04.955,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:04.955,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:05.443,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.443,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:05.446,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.446,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:05.942,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.942,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:05.944,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:05.944,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:06.444,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.444,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:06.446,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.446,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:06.943,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.943,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:06.947,YES,137604025077792,38,34624,850,310410,31,-81,-9,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,435,2147483647,850,nullnull,26,-86,-13,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,10,2147483647,850,nullnull,26,-93,-20,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:06.947,NO,137604025077792,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:07.452,YES,137606527121843,38,34624,850,310410,31,-79,-9,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,10,2147483647,850,nullnull,25,-95,-19,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,435,2147483647,850,nullnull,25,-92,-18,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.452,NO,137606527121843,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:07.456,YES,137606527121843,38,34624,850,310410,31,-79,-9,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,10,2147483647,850,nullnull,25,-95,-19,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,435,2147483647,850,nullnull,25,-92,-18,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.456,NO,137606527121843,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:07.953,YES,137606527121843,38,34624,850,310410,31,-79,-9,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,10,2147483647,850,nullnull,25,-95,-19,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,435,2147483647,850,nullnull,25,-92,-18,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.953,NO,137606527121843,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:07.955,YES,137606527121843,38,34624,850,310410,31,-79,-9,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,10,2147483647,850,nullnull,25,-95,-19,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,435,2147483647,850,nullnull,25,-92,-18,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:07.955,NO,137606527121843,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:08.443,YES,137606527121843,38,34624,850,310410,31,-79,-9,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,10,2147483647,850,nullnull,25,-95,-19,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,435,2147483647,850,nullnull,25,-92,-18,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,116,2147483647,9820,nullnull,13,-111,-13,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,234,2147483647,9820,nullnull,13,-117,-19,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,53,2147483647,5780,nullnull,26,-79,-8,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,373,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,223,2147483647,5780,nullnull,26,-92,-20,2147483647,2147483647,2147483647
11-21 15:06:08.443,NO,137606527121843,316,2147483647,5780,nullnull,26,-91,-20,2147483647,2147483647,2147483647}]
11-21 15:06:08.446,YES,137606527121843,38,34624,850,310410,31,-79,-9,2147483647,2147483647,2147483647
11-21 15:06:08.446,NO,137606527121843,10,2147483647,850,nullnull,25,-95,-19,2147483647,2147483647,2147483647
11-21 15:06:08.446,NO,137606527121843,435,2147483647,850,nullnull,25,-92,-18,2147483647,2147483647,2147483647
