time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-06 17:33:25.450,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:25.450,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:25.450,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:25.846,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:25.846,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:25.846,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:25.846,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:25.846,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:25.846,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:25.856,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:25.856,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:25.856,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:25.856,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:25.856,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:25.856,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:26.373,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:26.373,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:26.373,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.373,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:26.373,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.373,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:26.402,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:26.402,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:26.402,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.402,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:26.402,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.402,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:26.850,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:26.850,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:26.850,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.850,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:26.850,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.850,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:26.860,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:26.860,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:26.860,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.860,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:26.860,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:26.860,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:27.364,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:27.364,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:27.364,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.364,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:27.364,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.364,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:27.405,YES,2066946445122,387,16185,2300,310260,30,-87,-12,2147483647,2147483647,2147483647
11-06 17:33:27.405,NO,2066946445122,371,2147483647,2300,nullnull,22,-99,-19,2147483647,2147483647,2147483647
11-06 17:33:27.405,NO,2066946445122,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.405,NO,2066946445122,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:27.405,NO,2066946445122,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.405,NO,2066946445122,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:27.895,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:27.895,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:27.895,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.895,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:27.895,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.895,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:27.902,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:27.902,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:27.902,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.902,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:27.902,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:27.902,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:28.369,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:28.369,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:28.369,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.369,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:28.369,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.369,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:28.399,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:28.399,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:28.399,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.399,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:28.399,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.399,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:28.856,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:28.856,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:28.856,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.856,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:28.856,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.856,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:28.877,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:28.877,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:28.877,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.877,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:28.877,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:28.877,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:29.356,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:29.356,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:29.356,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.356,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:29.356,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.356,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:29.369,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:29.369,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:29.369,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.369,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:29.369,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.369,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:29.849,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:29.849,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:29.849,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.849,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:29.849,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.849,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:29.854,YES,2069443672506,387,16185,2300,310260,27,-96,-15,2147483647,2147483647,2147483647
11-06 17:33:29.854,NO,2069443672506,371,2147483647,2300,nullnull,20,-100,-17,2147483647,2147483647,2147483647
11-06 17:33:29.854,NO,2069443672506,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.854,NO,2069443672506,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:29.854,NO,2069443672506,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:29.854,NO,2069443672506,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:30.399,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:30.399,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:30.399,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.399,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:30.399,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.399,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:30.408,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:30.408,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:30.408,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.408,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:30.408,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.408,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:30.870,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:30.870,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:30.870,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.870,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:30.870,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.870,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:30.913,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:30.913,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:30.913,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.913,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:30.913,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:30.913,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:31.356,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:31.356,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:31.356,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.356,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:31.356,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.356,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:31.363,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:31.363,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:31.363,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.363,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:31.363,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.363,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:31.886,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:31.886,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:31.886,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.886,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:31.886,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.886,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:31.920,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:31.920,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:31.920,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.920,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:31.920,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:31.920,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:32.359,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:32.359,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:32.359,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.359,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:32.359,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.359,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:32.368,YES,2071945565829,387,16185,2300,310260,28,-90,-11,2147483647,2147483647,2147483647
11-06 17:33:32.368,NO,2071945565829,371,2147483647,2300,nullnull,20,-91,-8,2147483647,2147483647,2147483647
11-06 17:33:32.368,NO,2071945565829,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.368,NO,2071945565829,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:32.368,NO,2071945565829,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.368,NO,2071945565829,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:32.929,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:32.929,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:32.929,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.929,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:32.929,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.929,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:32.963,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:32.963,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:32.963,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.963,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:32.963,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:32.963,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:33.362,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:33.362,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:33.362,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.362,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:33.362,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.362,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:33.369,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:33.369,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:33.369,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.369,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:33.369,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.369,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:33.861,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:33.861,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:33.861,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.861,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:33.861,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.861,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:33.908,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:33.908,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:33.908,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.908,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:33.908,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:33.908,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:34.370,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:34.370,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:34.370,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.370,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:34.370,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.370,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:34.393,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:34.393,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:34.393,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.393,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:34.393,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.393,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:34.880,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:34.880,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:34.880,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.880,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:34.880,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.880,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:34.893,YES,2074456777172,387,16185,2300,310260,29,-89,-12,2147483647,2147483647,2147483647
11-06 17:33:34.893,NO,2074456777172,371,2147483647,2300,nullnull,23,-96,-13,2147483647,2147483647,2147483647
11-06 17:33:34.893,NO,2074456777172,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.893,NO,2074456777172,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:34.893,NO,2074456777172,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:34.893,NO,2074456777172,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:35.427,YES,2076960858932,387,16185,2300,310260,29,-92,-16,2147483647,2147483647,2147483647
11-06 17:33:35.427,NO,2076960858932,371,2147483647,2300,nullnull,21,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:35.427,NO,2076960858932,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:35.427,NO,2076960858932,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:35.427,NO,2076960858932,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:35.427,NO,2076960858932,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
11-06 17:33:35.456,YES,2076960858932,387,16185,2300,310260,29,-92,-16,2147483647,2147483647,2147483647
11-06 17:33:35.456,NO,2076960858932,371,2147483647,2300,nullnull,21,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:35.456,NO,2076960858932,434,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:35.456,NO,2076960858932,258,2147483647,675,nullnull,20,-101,-19,2147483647,2147483647,2147483647
11-06 17:33:35.456,NO,2076960858932,44,2147483647,675,nullnull,20,-103,-20,2147483647,2147483647,2147483647
11-06 17:33:35.456,NO,2076960858932,0,2147483647,675,nullnull,31,0,0,2147483647,2147483647,2147483647
